9,KVStoreDistDefaultPush,1536659794713293,1536659794714338
9,KVStoreDistDefaultStoragePull,1536659794714031,1536659794714383
9,KVStoreDistDefaultStoragePull,1536659794714365,1536659794714525
9,[_backward_Activation],1536659794713196,1536659794715454
9,CopyCPU2GPU,1536659794714541,1536659794715455
9,CopyCPU2GPU,1536659794714402,1536659794715457
9,CopyGPU2CPU,1536659794717745,1536659794717804
9,CopyGPU2CPU,1536659794717762,1536659794717822
9,KVStoreDistDefaultPush,1536659794717828,1536659794718288
9,KVStoreDistDefaultPush,1536659794717871,1536659794718667
9,KVStoreDistDefaultStoragePull,1536659794718328,1536659794718710
9,KVStoreDistDefaultStoragePull,1536659794718691,1536659794718849
9,[_backward_Activation],1536659794717717,1536659794719961
9,CopyCPU2GPU,1536659794718867,1536659794719966
9,CopyCPU2GPU,1536659794718729,1536659794719964
9,CopyGPU2CPU,1536659794722282,1536659794722322
9,CopyGPU2CPU,1536659794722271,1536659794722423
9,KVStoreDistDefaultPush,1536659794722341,1536659794722849
9,KVStoreDistDefaultPush,1536659794722448,1536659794723082
9,KVStoreDistDefaultStoragePull,1536659794722879,1536659794723324
9,KVStoreDistDefaultStoragePull,1536659794723102,1536659794723636
9,CopyCPU2GPU,1536659794723654,1536659794723763
9,CopyCPU2GPU,1536659794723339,1536659794724479
9,CopyCPU2GPU,1536659795712605,1536659795712748
9,CopyCPU2GPU,1536659795712682,1536659795713492
9,[Flatten],1536659795712821,1536659795713493
9,[FullyConnected Activation],1536659795713530,1536659795715762
9,[FullyConnected Activation],1536659795715793,1536659795718028
9,[FullyConnected],1536659795718056,1536659795720287
9,[SoftmaxOutput],1536659795720310,1536659795722537
9,[_backward_SoftmaxOutput],1536659795722555,1536659795724782
9,argmax,1536659795722592,1536659795724787
9,SyncCopyGPU2CPU,1536659795724855,1536659795727060
9,CopyGPU2CPU,1536659795727091,1536659795727127
9,CopyGPU2CPU,1536659795727081,1536659795727152
9,WaitForVar,1536659795727126,1536659795727165
9,DeleteVariable,1536659795727258,1536659795727273
9,KVStoreDistDefaultPush,1536659795727184,1536659795727939
9,KVStoreDistDefaultPush,1536659795727231,1536659795728144
9,KVStoreDistDefaultStoragePull,1536659795727983,1536659795728252
9,KVStoreDistDefaultStoragePull,1536659795728185,1536659795728434
9,CopyCPU2GPU,1536659795728456,1536659795729304
9,CopyCPU2GPU,1536659795728282,1536659795729305
9,[_backward_Activation],1536659795727051,1536659795729303
9,CopyGPU2CPU,1536659795731610,1536659795731688
9,CopyGPU2CPU,1536659795731628,1536659795731714
9,KVStoreDistDefaultPush,1536659795731747,1536659795732322
9,KVStoreDistDefaultPush,1536659795731803,1536659795732609
9,KVStoreDistDefaultStoragePull,1536659795732366,1536659795732685
9,KVStoreDistDefaultStoragePull,1536659795732651,1536659795732860
9,[_backward_Activation],1536659795731580,1536659795733824
9,CopyCPU2GPU,1536659795732708,1536659795733826
9,CopyCPU2GPU,1536659795732883,1536659795733828
9,CopyGPU2CPU,1536659795736136,1536659795736301
9,CopyGPU2CPU,1536659795736151,1536659795736323
9,KVStoreDistDefaultPush,1536659795736336,1536659795737016
9,KVStoreDistDefaultPush,1536659795736390,1536659795737349
9,KVStoreDistDefaultStoragePull,1536659795737055,1536659795737872
9,KVStoreDistDefaultStoragePull,1536659795737391,1536659795737934
9,CopyCPU2GPU,1536659795737897,1536659795738036
9,CopyCPU2GPU,1536659795737955,1536659795738352
9,CopyCPU2GPU,1536659796728493,1536659796728606
9,CopyCPU2GPU,1536659796728551,1536659796730685
9,[Flatten],1536659796728663,1536659796730686
9,[FullyConnected Activation],1536659796730708,1536659796732962
9,[FullyConnected Activation],1536659796732981,1536659796735212
9,[FullyConnected],1536659796735231,1536659796737469
9,[SoftmaxOutput],1536659796737484,1536659796739721
9,[_backward_SoftmaxOutput],1536659796739734,1536659796741970
9,argmax,1536659796739764,1536659796741972
9,SyncCopyGPU2CPU,1536659796741999,1536659796744249
9,CopyGPU2CPU,1536659796744234,1536659796744312
9,WaitForVar,1536659796744301,1536659796744330
9,CopyGPU2CPU,1536659796744272,1536659796744332
9,DeleteVariable,1536659796744402,1536659796744412
9,KVStoreDistDefaultPush,1536659796744343,1536659796744908
9,KVStoreDistDefaultPush,1536659796744384,1536659796745096
9,KVStoreDistDefaultStoragePull,1536659796744938,1536659796745145
9,KVStoreDistDefaultStoragePull,1536659796745121,1536659796745277
9,[_backward_Activation],1536659796744232,1536659796746487
9,CopyCPU2GPU,1536659796745295,1536659796746488
9,CopyCPU2GPU,1536659796745169,1536659796746489
9,CopyGPU2CPU,1536659796748805,1536659796748866
9,CopyGPU2CPU,1536659796748813,1536659796748887
9,KVStoreDistDefaultPush,1536659796748912,1536659796749312
9,KVStoreDistDefaultPush,1536659796748953,1536659796749591
9,KVStoreDistDefaultStoragePull,1536659796749339,1536659796749629
9,KVStoreDistDefaultStoragePull,1536659796749610,1536659796749758
9,[_backward_Activation],1536659796748763,1536659796751014
9,CopyCPU2GPU,1536659796749775,1536659796751018
9,CopyCPU2GPU,1536659796749648,1536659796751017
9,CopyGPU2CPU,1536659796753281,1536659796753409
9,CopyGPU2CPU,1536659796753303,1536659796753429
9,KVStoreDistDefaultPush,1536659796753452,1536659796753994
9,KVStoreDistDefaultPush,1536659796753497,1536659796754230
9,KVStoreDistDefaultStoragePull,1536659796754028,1536659796754579
9,KVStoreDistDefaultStoragePull,1536659796754258,1536659796754627
9,CopyCPU2GPU,1536659796754598,1536659796754707
9,CopyCPU2GPU,1536659796754644,1536659796755529
9,CopyCPU2GPU,1536659797745909,1536659797746048
9,CopyCPU2GPU,1536659797745969,1536659797746909
9,[Flatten],1536659797746116,1536659797746910
9,[FullyConnected Activation],1536659797746946,1536659797749173
9,[FullyConnected Activation],1536659797749201,1536659797751431
9,[FullyConnected],1536659797751452,1536659797753688
9,[SoftmaxOutput],1536659797753710,1536659797755948
9,[_backward_SoftmaxOutput],1536659797755973,1536659797758202
9,argmax,1536659797756020,1536659797758207
9,SyncCopyGPU2CPU,1536659797758275,1536659797760493
9,CopyGPU2CPU,1536659797760527,1536659797760562
9,WaitForVar,1536659797760535,1536659797760572
9,CopyGPU2CPU,1536659797760516,1536659797760587
9,DeleteVariable,1536659797760664,1536659797760678
9,KVStoreDistDefaultPush,1536659797760590,1536659797761260
9,KVStoreDistDefaultPush,1536659797760641,1536659797761442
9,KVStoreDistDefaultStoragePull,1536659797761307,1536659797761578
9,KVStoreDistDefaultStoragePull,1536659797761478,1536659797761774
9,CopyCPU2GPU,1536659797761602,1536659797762738
9,CopyCPU2GPU,1536659797761798,1536659797762740
9,[_backward_Activation],1536659797760488,1536659797762740
9,CopyGPU2CPU,1536659797765037,1536659797765120
9,CopyGPU2CPU,1536659797765056,1536659797765144
9,KVStoreDistDefaultPush,1536659797765178,1536659797765702
9,KVStoreDistDefaultPush,1536659797765242,1536659797766044
9,KVStoreDistDefaultStoragePull,1536659797765751,1536659797766104
9,KVStoreDistDefaultStoragePull,1536659797766082,1536659797766278
9,[_backward_Activation],1536659797765026,1536659797767263
9,CopyCPU2GPU,1536659797766129,1536659797767265
9,CopyCPU2GPU,1536659797766302,1536659797767266
9,CopyGPU2CPU,1536659797769568,1536659797769726
9,CopyGPU2CPU,1536659797769586,1536659797769746
9,KVStoreDistDefaultPush,1536659797769785,1536659797770497
9,KVStoreDistDefaultPush,1536659797769838,1536659797770859
9,KVStoreDistDefaultStoragePull,1536659797770533,1536659797771281
9,KVStoreDistDefaultStoragePull,1536659797770898,1536659797771341
9,CopyCPU2GPU,1536659797771310,1536659797771445
9,CopyCPU2GPU,1536659797771363,1536659797771773
9,CopyCPU2GPU,1536659798762195,1536659798762330
9,CopyCPU2GPU,1536659798762276,1536659798763947
9,[Flatten],1536659798762399,1536659798763948
9,[FullyConnected Activation],1536659798763983,1536659798766214
9,[FullyConnected Activation],1536659798766242,1536659798768476
9,[FullyConnected],1536659798768503,1536659798770730
9,[SoftmaxOutput],1536659798770750,1536659798772983
9,[_backward_SoftmaxOutput],1536659798773003,1536659798775230
9,argmax,1536659798773039,1536659798775232
9,SyncCopyGPU2CPU,1536659798775316,1536659798777531
9,CopyGPU2CPU,1536659798777538,1536659798777614
9,WaitForVar,1536659798777598,1536659798777637
9,CopyGPU2CPU,1536659798777565,1536659798777638
9,DeleteVariable,1536659798777737,1536659798777753
9,KVStoreDistDefaultPush,1536659798777659,1536659798778233
9,KVStoreDistDefaultPush,1536659798777698,1536659798778588
9,KVStoreDistDefaultStoragePull,1536659798778276,1536659798778652
9,KVStoreDistDefaultStoragePull,1536659798778628,1536659798778850
9,CopyCPU2GPU,1536659798778672,1536659798779775
9,CopyCPU2GPU,1536659798778871,1536659798779774
9,[_backward_Activation],1536659798777505,1536659798779775
9,CopyGPU2CPU,1536659798782085,1536659798782165
9,CopyGPU2CPU,1536659798782091,1536659798782187
9,KVStoreDistDefaultPush,1536659798782228,1536659798782788
9,KVStoreDistDefaultPush,1536659798782281,1536659798783095
9,KVStoreDistDefaultStoragePull,1536659798782832,1536659798783163
9,KVStoreDistDefaultStoragePull,1536659798783136,1536659798783331
9,CopyCPU2GPU,1536659798783351,1536659798784283
9,[_backward_Activation],1536659798782040,1536659798784285
9,CopyCPU2GPU,1536659798783188,1536659798784287
9,CopyGPU2CPU,1536659798786618,1536659798786790
9,CopyGPU2CPU,1536659798786625,1536659798786810
9,KVStoreDistDefaultPush,1536659798786848,1536659798787616
9,KVStoreDistDefaultPush,1536659798786901,1536659798787954
9,KVStoreDistDefaultStoragePull,1536659798787662,1536659798788497
9,KVStoreDistDefaultStoragePull,1536659798787996,1536659798788555
9,CopyCPU2GPU,1536659798788525,1536659798788660
9,CopyCPU2GPU,1536659798788578,1536659798788818
9,CopyCPU2GPU,1536659799778562,1536659799778700
9,CopyCPU2GPU,1536659799778646,1536659799780528
9,[Flatten],1536659799778742,1536659799780528
9,[FullyConnected Activation],1536659799780565,1536659799782790
9,[FullyConnected Activation],1536659799782814,1536659799785048
9,[FullyConnected],1536659799785071,1536659799787304
9,[SoftmaxOutput],1536659799787331,1536659799789555
9,[_backward_SoftmaxOutput],1536659799789576,1536659799791820
9,argmax,1536659799789609,1536659799791825
9,SyncCopyGPU2CPU,1536659799791890,1536659799794126
9,CopyGPU2CPU,1536659799794133,1536659799794209
9,CopyGPU2CPU,1536659799794161,1536659799794228
9,WaitForVar,1536659799794194,1536659799794234
9,DeleteVariable,1536659799794307,1536659799794332
9,KVStoreDistDefaultPush,1536659799794253,1536659799794847
9,KVStoreDistDefaultPush,1536659799794305,1536659799795080
9,KVStoreDistDefaultStoragePull,1536659799794895,1536659799795147
9,KVStoreDistDefaultStoragePull,1536659799795116,1536659799795306
9,[_backward_Activation],1536659799794099,1536659799796353
9,CopyCPU2GPU,1536659799795330,1536659799796352
9,CopyCPU2GPU,1536659799795172,1536659799796354
9,CopyGPU2CPU,1536659799798665,1536659799798743
9,CopyGPU2CPU,1536659799798672,1536659799798767
9,KVStoreDistDefaultPush,1536659799798802,1536659799799353
9,KVStoreDistDefaultPush,1536659799798856,1536659799799620
9,KVStoreDistDefaultStoragePull,1536659799799396,1536659799799685
9,KVStoreDistDefaultStoragePull,1536659799799656,1536659799799878
9,[_backward_Activation],1536659799798618,1536659799800870
9,CopyCPU2GPU,1536659799799711,1536659799800872
9,CopyCPU2GPU,1536659799799903,1536659799800874
9,CopyGPU2CPU,1536659799803195,1536659799803369
9,CopyGPU2CPU,1536659799803198,1536659799803386
9,KVStoreDistDefaultPush,1536659799803427,1536659799804165
9,KVStoreDistDefaultPush,1536659799803480,1536659799804467
9,KVStoreDistDefaultStoragePull,1536659799804213,1536659799804952
9,KVStoreDistDefaultStoragePull,1536659799804500,1536659799805014
9,CopyCPU2GPU,1536659799804978,1536659799805112
9,CopyCPU2GPU,1536659799805035,1536659799805390
9,CopyCPU2GPU,1536659800795827,1536659800795943
9,CopyCPU2GPU,1536659800795877,1536659800797758
9,[Flatten],1536659800795983,1536659800797760
9,[FullyConnected Activation],1536659800797793,1536659800800037
9,[FullyConnected Activation],1536659800800059,1536659800802307
9,[FullyConnected],1536659800802328,1536659800804569
9,[SoftmaxOutput],1536659800804588,1536659800806817
9,[_backward_SoftmaxOutput],1536659800806832,1536659800809077
9,argmax,1536659800806863,1536659800809079
9,SyncCopyGPU2CPU,1536659800809140,1536659800811373
9,CopyGPU2CPU,1536659800811380,1536659800811451
9,CopyGPU2CPU,1536659800811404,1536659800811472
9,WaitForVar,1536659800811436,1536659800811472
9,DeleteVariable,1536659800811531,1536659800811548
9,KVStoreDistDefaultPush,1536659800811494,1536659800812097
9,KVStoreDistDefaultPush,1536659800811528,1536659800812319
9,KVStoreDistDefaultStoragePull,1536659800812139,1536659800812376
9,KVStoreDistDefaultStoragePull,1536659800812355,1536659800812523
9,CopyCPU2GPU,1536659800812541,1536659800813607
9,CopyCPU2GPU,1536659800812396,1536659800813609
9,[_backward_Activation],1536659800811349,1536659800813608
9,CopyGPU2CPU,1536659800815911,1536659800815982
9,CopyGPU2CPU,1536659800815929,1536659800816006
9,KVStoreDistDefaultPush,1536659800816037,1536659800816554
9,KVStoreDistDefaultPush,1536659800816090,1536659800816838
9,KVStoreDistDefaultStoragePull,1536659800816587,1536659800816899
9,KVStoreDistDefaultStoragePull,1536659800816870,1536659800817069
9,CopyCPU2GPU,1536659800816919,1536659800818143
9,[_backward_Activation],1536659800815882,1536659800818141
9,CopyCPU2GPU,1536659800817087,1536659800818144
9,CopyGPU2CPU,1536659800820420,1536659800820577
9,CopyGPU2CPU,1536659800820446,1536659800820596
9,KVStoreDistDefaultPush,1536659800820634,1536659800821367
9,KVStoreDistDefaultPush,1536659800820681,1536659800821624
9,KVStoreDistDefaultStoragePull,1536659800821411,1536659800822093
9,KVStoreDistDefaultStoragePull,1536659800821653,1536659800822148
9,CopyCPU2GPU,1536659800822118,1536659800822244
9,CopyCPU2GPU,1536659800822166,1536659800822664
9,CopyCPU2GPU,1536659801813055,1536659801813248
9,CopyCPU2GPU,1536659801813186,1536659801814192
9,[Flatten],1536659801813308,1536659801814193
9,[FullyConnected Activation],1536659801814225,1536659801816461
9,[FullyConnected Activation],1536659801816485,1536659801818724
9,[FullyConnected],1536659801818750,1536659801820983
9,[SoftmaxOutput],1536659801821003,1536659801823236
9,[_backward_SoftmaxOutput],1536659801823252,1536659801825491
9,argmax,1536659801823285,1536659801825496
9,SyncCopyGPU2CPU,1536659801825555,1536659801827789
9,CopyGPU2CPU,1536659801827792,1536659801827855
9,CopyGPU2CPU,1536659801827817,1536659801827875
9,WaitForVar,1536659801827848,1536659801827884
9,DeleteVariable,1536659801827942,1536659801827956
9,KVStoreDistDefaultPush,1536659801827902,1536659801828451
9,KVStoreDistDefaultPush,1536659801827938,1536659801828582
9,KVStoreDistDefaultStoragePull,1536659801828493,1536659801828723
9,KVStoreDistDefaultStoragePull,1536659801828612,1536659801828781
9,CopyCPU2GPU,1536659801828742,1536659801830025
9,CopyCPU2GPU,1536659801828798,1536659801830030
9,[_backward_Activation],1536659801827766,1536659801830033
9,CopyGPU2CPU,1536659801832335,1536659801832416
9,CopyGPU2CPU,1536659801832351,1536659801832438
9,KVStoreDistDefaultPush,1536659801832470,1536659801832923
9,KVStoreDistDefaultPush,1536659801832520,1536659801833115
9,KVStoreDistDefaultStoragePull,1536659801832965,1536659801833182
9,KVStoreDistDefaultStoragePull,1536659801833140,1536659801833287
9,CopyCPU2GPU,1536659801833201,1536659801834564
9,CopyCPU2GPU,1536659801833303,1536659801834566
9,[_backward_Activation],1536659801832309,1536659801834571
9,CopyGPU2CPU,1536659801836849,1536659801837005
9,CopyGPU2CPU,1536659801836865,1536659801837025
9,KVStoreDistDefaultPush,1536659801837060,1536659801837613
9,KVStoreDistDefaultPush,1536659801837109,1536659801837959
9,KVStoreDistDefaultStoragePull,1536659801837638,1536659801838429
9,KVStoreDistDefaultStoragePull,1536659801837990,1536659801838489
9,CopyCPU2GPU,1536659801838455,1536659801838586
9,CopyCPU2GPU,1536659801838506,1536659801839060
9,CopyCPU2GPU,1536659802828437,1536659802828547
9,CopyCPU2GPU,1536659802828503,1536659802829004
9,[Flatten],1536659802828583,1536659802829003
9,[FullyConnected Activation],1536659802829038,1536659802831267
9,[FullyConnected Activation],1536659802831302,1536659802833522
9,[FullyConnected],1536659802833559,1536659802835797
9,[SoftmaxOutput],1536659802835825,1536659802838048
9,[_backward_SoftmaxOutput],1536659802838073,1536659802840302
9,argmax,1536659802838078,1536659802840304
9,SyncCopyGPU2CPU,1536659802840341,1536659802842574
9,CopyGPU2CPU,1536659802842602,1536659802842641
9,WaitForVar,1536659802842610,1536659802842647
9,CopyGPU2CPU,1536659802842583,1536659802842667
9,DeleteVariable,1536659802842756,1536659802842770
9,KVStoreDistDefaultPush,1536659802842665,1536659802843342
9,KVStoreDistDefaultPush,1536659802842725,1536659802843608
9,KVStoreDistDefaultStoragePull,1536659802843381,1536659802843666
9,KVStoreDistDefaultStoragePull,1536659802843642,1536659802843824
9,CopyCPU2GPU,1536659802843845,1536659802844808
9,[_backward_Activation],1536659802842563,1536659802844808
9,CopyCPU2GPU,1536659802843683,1536659802844810
9,CopyGPU2CPU,1536659802847083,1536659802847149
9,CopyGPU2CPU,1536659802847098,1536659802847167
9,KVStoreDistDefaultPush,1536659802847199,1536659802847615
9,KVStoreDistDefaultPush,1536659802847247,1536659802847838
9,KVStoreDistDefaultStoragePull,1536659802847650,1536659802847910
9,KVStoreDistDefaultStoragePull,1536659802847869,1536659802848023
9,[_backward_Activation],1536659802847065,1536659802849319
9,CopyCPU2GPU,1536659802847929,1536659802849321
9,CopyCPU2GPU,1536659802848042,1536659802849323
9,CopyGPU2CPU,1536659802851619,1536659802851740
9,CopyGPU2CPU,1536659802851622,1536659802851761
9,KVStoreDistDefaultPush,1536659802851790,1536659802852507
9,KVStoreDistDefaultPush,1536659802851839,1536659802852765
9,KVStoreDistDefaultStoragePull,1536659802852548,1536659802853154
9,KVStoreDistDefaultStoragePull,1536659802852798,1536659802853215
9,CopyCPU2GPU,1536659802853178,1536659802853312
9,CopyCPU2GPU,1536659802853232,1536659802853826
9,CopyCPU2GPU,1536659803844019,1536659803844138
9,CopyCPU2GPU,1536659803844096,1536659803846186
9,[Flatten],1536659803844180,1536659803846186
9,[FullyConnected Activation],1536659803846225,1536659803848457
9,[FullyConnected Activation],1536659803848496,1536659803850711
9,[FullyConnected],1536659803850739,1536659803852975
9,[SoftmaxOutput],1536659803853001,1536659803855235
9,[_backward_SoftmaxOutput],1536659803855258,1536659803857493
9,argmax,1536659803855264,1536659803857499
9,SyncCopyGPU2CPU,1536659803857546,1536659803859776
9,CopyGPU2CPU,1536659803859774,1536659803859850
9,WaitForVar,1536659803859827,1536659803859865
9,CopyGPU2CPU,1536659803859815,1536659803859870
9,DeleteVariable,1536659803859932,1536659803859949
9,KVStoreDistDefaultPush,1536659803859887,1536659803860450
9,[_backward_Activation],1536659803859770,1536659803862019
9,KVStoreDistDefaultPush,1536659803859933,1536659803862292
9,KVStoreDistDefaultStoragePull,1536659803860494,1536659803862408
9,KVStoreDistDefaultStoragePull,1536659803862337,1536659803862565
9,CopyCPU2GPU,1536659803862440,1536659803864298
9,CopyCPU2GPU,1536659803862585,1536659803864297
9,CopyGPU2CPU,1536659803864328,1536659803864385
9,CopyGPU2CPU,1536659803864333,1536659803864405
9,KVStoreDistDefaultPush,1536659803864412,1536659803864872
9,[_backward_Activation],1536659803864292,1536659803866547
9,KVStoreDistDefaultPush,1536659803864458,1536659803866704
9,KVStoreDistDefaultStoragePull,1536659803864912,1536659803866818
9,KVStoreDistDefaultStoragePull,1536659803866754,1536659803867000
9,CopyCPU2GPU,1536659803867031,1536659803868819
9,CopyCPU2GPU,1536659803866845,1536659803868824
9,CopyGPU2CPU,1536659803868846,1536659803869005
9,CopyGPU2CPU,1536659803868854,1536659803869022
9,KVStoreDistDefaultPush,1536659803869035,1536659803869668
9,KVStoreDistDefaultPush,1536659803869069,1536659803871528
9,KVStoreDistDefaultStoragePull,1536659803869715,1536659803872082
9,KVStoreDistDefaultStoragePull,1536659803871570,1536659803872159
9,CopyCPU2GPU,1536659803872118,1536659803872255
9,CopyCPU2GPU,1536659803872177,1536659803873199
9,CopyCPU2GPU,1536659804861405,1536659804861540
9,CopyCPU2GPU,1536659804861488,1536659804862702
9,[Flatten],1536659804861607,1536659804862702
9,[FullyConnected Activation],1536659804862738,1536659804864966
9,[FullyConnected Activation],1536659804864997,1536659804867224
9,[FullyConnected],1536659804867246,1536659804869489
9,[SoftmaxOutput],1536659804869513,1536659804871753
9,[_backward_SoftmaxOutput],1536659804871771,1536659804874011
9,argmax,1536659804871803,1536659804874014
9,SyncCopyGPU2CPU,1536659804874082,1536659804876281
9,CopyGPU2CPU,1536659804876316,1536659804876349
9,WaitForVar,1536659804876324,1536659804876370
9,CopyGPU2CPU,1536659804876324,1536659804876406
9,DeleteVariable,1536659804876433,1536659804876451
9,KVStoreDistDefaultPush,1536659804876389,1536659804876893
9,[_backward_Activation],1536659804876286,1536659804878527
9,KVStoreDistDefaultPush,1536659804876440,1536659804878800
9,KVStoreDistDefaultStoragePull,1536659804876937,1536659804878863
9,KVStoreDistDefaultStoragePull,1536659804878843,1536659804879082
9,CopyCPU2GPU,1536659804878884,1536659804880796
9,CopyCPU2GPU,1536659804879104,1536659804880797
9,CopyGPU2CPU,1536659804880826,1536659804880887
9,CopyGPU2CPU,1536659804880829,1536659804880907
9,KVStoreDistDefaultPush,1536659804880939,1536659804881422
9,KVStoreDistDefaultPush,1536659804880994,1536659804881736
9,KVStoreDistDefaultStoragePull,1536659804881461,1536659804881794
9,KVStoreDistDefaultStoragePull,1536659804881771,1536659804881991
9,[_backward_Activation],1536659804880789,1536659804883052
9,CopyCPU2GPU,1536659804881943,1536659804883055
9,CopyCPU2GPU,1536659804882014,1536659804883056
9,CopyGPU2CPU,1536659804885329,1536659804885516
9,CopyGPU2CPU,1536659804885353,1536659804885539
9,KVStoreDistDefaultPush,1536659804885548,1536659804886201
9,KVStoreDistDefaultPush,1536659804885600,1536659804886826
9,KVStoreDistDefaultStoragePull,1536659804886249,1536659804887055
9,CopyCPU2GPU,1536659804887085,1536659804887228
9,KVStoreDistDefaultStoragePull,1536659804886881,1536659804887576
9,CopyCPU2GPU,1536659804887600,1536659804889690
9,CopyCPU2GPU,1536659805877995,1536659805878251
9,CopyCPU2GPU,1536659805878196,1536659805880059
9,[Flatten],1536659805878323,1536659805880059
9,[FullyConnected Activation],1536659805880103,1536659805882334
9,[FullyConnected Activation],1536659805882363,1536659805884597
9,[FullyConnected],1536659805884619,1536659805886857
9,[SoftmaxOutput],1536659805886877,1536659805889116
9,[_backward_SoftmaxOutput],1536659805889137,1536659805891367
9,argmax,1536659805889169,1536659805891372
9,SyncCopyGPU2CPU,1536659805891437,1536659805893660
9,CopyGPU2CPU,1536659805893693,1536659805893741
9,WaitForVar,1536659805893727,1536659805893767
9,CopyGPU2CPU,1536659805893679,1536659805893767
9,DeleteVariable,1536659805893834,1536659805893849
9,KVStoreDistDefaultPush,1536659805893787,1536659805894430
9,KVStoreDistDefaultPush,1536659805893841,1536659805894697
9,KVStoreDistDefaultStoragePull,1536659805894479,1536659805894764
9,KVStoreDistDefaultStoragePull,1536659805894733,1536659805894955
9,[_backward_Activation],1536659805893650,1536659805895909
9,CopyCPU2GPU,1536659805894978,1536659805895909
9,CopyCPU2GPU,1536659805894789,1536659805895910
9,CopyGPU2CPU,1536659805898211,1536659805898290
9,CopyGPU2CPU,1536659805898228,1536659805898314
9,KVStoreDistDefaultPush,1536659805898323,1536659805898878
9,KVStoreDistDefaultPush,1536659805898387,1536659805899125
9,KVStoreDistDefaultStoragePull,1536659805898916,1536659805899192
9,KVStoreDistDefaultStoragePull,1536659805899167,1536659805899392
9,[_backward_Activation],1536659805898185,1536659805900437
9,CopyCPU2GPU,1536659805899217,1536659805900441
9,CopyCPU2GPU,1536659805899416,1536659805900442
9,CopyGPU2CPU,1536659805902711,1536659805902860
9,CopyGPU2CPU,1536659805902743,1536659805902881
9,KVStoreDistDefaultPush,1536659805902888,1536659805903593
9,KVStoreDistDefaultPush,1536659805902930,1536659805903937
9,KVStoreDistDefaultStoragePull,1536659805903638,1536659805904384
9,KVStoreDistDefaultStoragePull,1536659805903970,1536659805904450
9,CopyCPU2GPU,1536659805904413,1536659805904544
9,CopyCPU2GPU,1536659805904472,1536659805904952
9,CopyCPU2GPU,1536659806895379,1536659806895571
9,CopyCPU2GPU,1536659806895528,1536659806896540
9,[Flatten],1536659806895618,1536659806896543
9,[FullyConnected Activation],1536659806896581,1536659806898807
9,[FullyConnected Activation],1536659806898852,1536659806901064
9,[FullyConnected],1536659806901091,1536659806903328
9,[SoftmaxOutput],1536659806903349,1536659806905587
9,[_backward_SoftmaxOutput],1536659806905606,1536659806907848
9,argmax,1536659806905644,1536659806907850
9,SyncCopyGPU2CPU,1536659806907914,1536659806910133
9,CopyGPU2CPU,1536659806910166,1536659806910208
9,CopyGPU2CPU,1536659806910154,1536659806910232
9,WaitForVar,1536659806910198,1536659806910236
9,DeleteVariable,1536659806910302,1536659806910322
9,KVStoreDistDefaultPush,1536659806910259,1536659806910834
9,KVStoreDistDefaultPush,1536659806910301,1536659806911085
